"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=equus"
"Access Time","Thu 2017-02-02 21:29:11 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","equus"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0472"
"Records Found","1631"
"Records Returned","1631"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"212500","occ","","","21460","Equus sp.","genus","42996","","Equus","genus","42996","Gelasian","","2.588","1.806","10216"
"212502","occ","","","21461","Equus indet.","genus","42996","","Equus","genus","42996","Gelasian","","2.588","1.806","4469"
"212525","occ","","","21462","Equus indet.","genus","42996","","Equus","genus","42996","Late Pliocene","Calabrian","3.6","0.781","10216"
"212543","occ","","","21464","Equus indet.","genus","42996","","Equus","genus","42996","Late Pliocene","Calabrian","3.6","0.781","10216"
"212555","occ","","","21472","Equus sp.","genus","42996","","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","10216"
"212563","occ","","","21476","Equus indet.","genus","42996","","Equus","genus","42996","Late Pliocene","Calabrian","3.6","0.781","10216"
"212648","occ","","","21520","Equus indet.","genus","42996","","Equus","genus","42996","Calabrian","","1.806","0.781","10216"
"212662","occ","","","21520","Equus cf. grevyi","species","90652","recombined as","Equus (Dolichohippus) grevyi","species","90652","Calabrian","","1.806","0.781","10216"
"212664","occ","","","21521","Equus indet.","genus","42996","","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","10216"
"212726","occ","","","21527","Equus cf. grevyi","species","90652","recombined as","Equus (Dolichohippus) grevyi","species","90652","Pleistocene","","2.588","0.0117","10216"
"212754","occ","","","21532","Equus indet.","genus","42996","","Equus","genus","42996","Pliocene","Calabrian","5.333","0.781","10216"
"213108","occ","","","21690","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","4792"
"213592","occ","","","21856","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","5211"
"213602","occ","","","21856","Equus asinus","species","104269","","Equus asinus","species","104269","Pleistocene","Holocene","2.588","0","5211"
"213614","occ","","","21856","Equus mauritanicus","species","42996","species not entered","Equus","genus","42996","Pleistocene","Holocene","2.588","0","5211"
"213626","occ","","","21857","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","5212"
"213631","occ","","","21857","Equus asinus","species","104269","","Equus asinus","species","104269","Pleistocene","Holocene","2.588","0","5212"
"213638","occ","","","21857","Equus mauritanicus","species","42996","species not entered","Equus","genus","42996","Pleistocene","Holocene","2.588","0","5212"
"213665","occ","","","21859","Equus mauritanicus","species","42996","species not entered","Equus","genus","42996","Pleistocene","Holocene","2.588","0","5212"
"213678","occ","","","21860","Equus sp.","genus","42996","","Equus","genus","42996","Holocene","","0.0117","0","5213"
"213696","occ","","","21866","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5218"
"213699","occ","","","21867","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","","2.588","0.0117","5219"
"213704","occ","","","21867","Equus quagga","species","90653","","Equus quagga","species","90653","Pleistocene","","2.588","0.0117","5219"
"213719","occ","","","21878","Equus sp.","genus","42996","","Equus","genus","42996","Holocene","","0.0117","0","5222"
"213799","occ","","","21891","Equus asinus","species","104269","","Equus asinus","species","104269","Pleistocene","","2.588","0.0117","5209"
"213812","occ","","","21892","Equus asinus","species","104269","","Equus asinus","species","104269","Pleistocene","","2.588","0.0117","5224"
"213825","occ","","","21893","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Middle Pleistocene","Late Pleistocene","0.781","0.0117","5226"
"213846","occ","","","21893","Equus quagga","species","90653","","Equus quagga","species","90653","Middle Pleistocene","Late Pleistocene","0.781","0.0117","5226"
"213868","occ","","","21896","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5227"
"213890","occ","","","21900","Equus asinus","species","104269","","Equus asinus","species","104269","Pleistocene","Holocene","2.588","0","5209"
"213944","occ","","","21907","Equus asinus","species","104269","","Equus asinus","species","104269","Holocene","","0.0117","0","5221"
"213953","occ","","","21908","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5214"
"213957","occ","","","21908","Equus quagga","species","90653","","Equus quagga","species","90653","Holocene","","0.0117","0","5214"
"213958","occ","","","21909","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5214"
"213962","occ","","","21909","Equus quagga","species","90653","","Equus quagga","species","90653","Holocene","","0.0117","0","5214"
"213963","occ","","","21910","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5213"
"213964","occ","","","21910","Equus quagga","species","90653","","Equus quagga","species","90653","Holocene","","0.0117","0","5213"
"213965","occ","","","21911","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5213"
"213970","occ","","","21911","Equus quagga","species","90653","","Equus quagga","species","90653","Holocene","","0.0117","0","5213"
"213971","occ","","","21912","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5214"
"213975","occ","","","21912","Equus quagga","species","90653","","Equus quagga","species","90653","Holocene","","0.0117","0","5214"
"213984","occ","","","21913","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5213"
"213993","occ","","","21914","Equus sp.","genus","42996","","Equus","genus","42996","Holocene","","0.0117","0","5213"
"214039","occ","","","21920","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5213"
"214045","occ","","","21920","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5213"
"214046","occ","","","21920","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5213"
"214051","occ","","","21923","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Calabrian","","1.806","0.781","5214"
"214064","occ","","","21923","Equus capensis","species","331457","","Equus capensis","species","331457","Calabrian","","1.806","0.781","5214"
"214111","occ","","","21940","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5214"
"214128","occ","","","21946","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Holocene","","0.0117","0","5214"
"214192","occ","","","21953","Equus capensis","species","331457","","Equus capensis","species","331457","Pleistocene","","2.588","0.0117","5252"
"214224","occ","","","21961","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Calabrian","","1.806","0.781","5261"
"214232","occ","","","21961","Equus capensis","species","331457","","Equus capensis","species","331457","Calabrian","","1.806","0.781","5261"
"214301","occ","","","21972","Equus cf. oldowayensis","species","42996","species not entered","Equus","genus","42996","Calabrian","","1.806","0.781","4945"
"214326","occ","","","21974","Equus oldowayensis","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","4945"
"216767","occ","","","22041","Equus oldowayensis","species","42996","species not entered","Equus","genus","42996","Calabrian","","1.806","0.781","4478"
"216818","occ","","","22064","Equus oldowayensis","species","42996","species not entered","Equus","genus","42996","Calabrian","","1.806","0.781","4478"
"217226","occ","","","22156","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","4442"
"217317","occ","","","22170","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","4442"
"217327","occ","","","22172","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","4442"
"217384","occ","","","22177","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","4442"
"217458","occ","","","22180","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217461","occ","","","22181","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217464","occ","","","22183","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217467","occ","","","22184","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217469","occ","","","22185","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217472","occ","","","22186","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217479","occ","","","22189","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217485","occ","","","22191","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","5283"
"217488","occ","","","22192","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217493","occ","","","22193","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217495","occ","","","22194","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217497","occ","","","22195","Equus burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5283"
"217611","occ","","","22220","Equus helmei","species","42996","species not entered","Equus","genus","42996","Miocene","Pliocene","23.03","2.588","5438"
"217744","occ","","","22224","Equus cf. helmei","species","42996","species not entered","Equus","genus","42996","Miocene","Pliocene","23.03","2.588","5408"
"217806","occ","","","22229","Equus cf. capensis","species","331457","","Equus capensis","species","331457","Miocene","Pliocene","23.03","2.588","5408"
"217810","occ","","","22230","Equus cf. helmei","species","42996","species not entered","Equus","genus","42996","Miocene","Pleistocene","23.03","0.0117","4941"
"218168","occ","","","22268","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5562"
"218192","occ","","","22269","Equus sp.","genus","42996","","Equus","genus","42996","Pliocene","Calabrian","5.333","0.781","5574"
"218219","occ","","","22270","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5562"
"218688","occ","","","22324","Equus sp.","genus","42996","","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","5481"
"218738","occ","","","22337","Equus cf. oldowayensis","species","42996","species not entered","Equus","genus","42996","Calabrian","","1.806","0.781","5275"
"218775","occ","","","22340","Equus helmei","species","42996","species not entered","Equus","genus","42996","Late Pliocene","","3.6","2.588","4932"
"219066","occ","","","22482","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5616"
"219082","occ","","","22483","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5616"
"219086","occ","","","22484","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5616"
"219099","occ","","","22487","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5617"
"219102","occ","","","22487","Equus cf. burchelli","species","236270","recombined as","Equus quagga burchelli","subspecies","236270","Pleistocene","","2.588","0.0117","5617"
"219104","occ","","","22488","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5618"
"219115","occ","","","22489","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","5619"
"219127","occ","","","22489","Equus asinus","species","104269","","Equus asinus","species","104269","Pleistocene","","2.588","0.0117","5619"
"219135","occ","","","22489","Equus mauritanicus","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","5619"
"219171","occ","","","22491","Equus cf. oldowayensis","species","42996","species not entered","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","5626"
"219181","occ","","","22492","Equus sp.","genus","42996","","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","9955"
"219192","occ","","","22493","Equus cf. oldowayensis","species","42996","species not entered","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","5627"
"219205","occ","","","22494","Equus cf. oldowayensis","species","42996","species not entered","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","5626"
"219218","occ","","","22496","Equus sp.","genus","42996","","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","9955"
